URL;Title;Type;Description;Short Description;Visibility;Show when out of stock;Width;Height;Depth;Diameter;SEO Title;SEO Keywords;SEO Description;Notes;Image 1;Image 1 Alt Text;Image 2;Image 2 Alt Text;Image 3;Image 3 Alt Text;Categories;Vendor;Collections;Tags;Variant Image;Variant Image Alt Text;Variant UUID;Variant SKU;Variant Barcode;Variant Quantity;Track inventory;Variant Buy if empty;Variant Purchase Price;Variant Promotion Price;Variant Regular Price;Variant Weight;Tax;Variant Property Name 1;Variant Property Value 1;Variant Property Hex 1;Variant Property Name 2;Variant Property Value 2;Variant Property Hex 2;Variant Property Name 3;Variant Property Value 3;Image 4;Image 4 Alt Text;Image 5;Image 5 Alt Text;Image 6;Image 6 Alt Text;Image 7;Image 7 Alt Text;Image 8;Image 8 Alt Text;Variant Property Hex 3;;;
koszula-nocna-a-la-tunika-koronka-przy-dekolcie;Koszula nocna à la tunika z koronką przy dekolcie;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abac/3732-202c115.jpg;202C115;f6de71b5-8441-436b-9002-ab9007007386;202C115-5;202C115;1;1;1;0;399;399;0;23.00;Kolor;niebieski;;Rozmiar;S;#000000;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-a-la-tunika-koronka-przy-dekolcie;Koszula nocna à la tunika z koronką przy dekolcie;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abac/3732-202c115.jpg;202C115;5c61b1ce-f81f-436f-83ba-9d5cbc038e5c;202C115-6;202C115;2;1;1;0;399;399;0;23.00;Kolor;niebieski;;Rozmiar;M;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-a-la-tunika-koronka-przy-dekolcie;Koszula nocna à la tunika z koronką przy dekolcie;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abac/3732-202c115.jpg;202C115;1ca4ba01-1d2d-4ade-b85f-aaeb2231b2f0;202C115-7;202C115;2;1;1;0;399;399;0;23.00;Kolor;niebieski;;Rozmiar;L;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-a-la-tunika-koronka-przy-dekolcie;Koszula nocna à la tunika z koronką przy dekolcie;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abac/3732-202c115.jpg;202C115;616e3e2c-67b5-421f-828f-04eb97761809;202C115-8;202C115;2;1;1;0;399;399;0;23.00;Kolor;niebieski;;Rozmiar;XL;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-a-la-tunika-koronka-przy-dekolcie;Koszula nocna à la tunika z koronką przy dekolcie;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abac/3732-202c115.jpg;202C115;d2cbe60c-1418-4631-8701-7228aa52e8a2;202C115-9;202C115;2;1;1;0;399;399;0;23.00;Kolor;niebieski;;Rozmiar;XXL;#a97d70;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-a-la-tunika-koronka-przy-dekolcie;Koszula nocna à la tunika z koronką przy dekolcie;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abac/3736-202c116-szary.jpg;202C116 szary;03f2ff98-b903-423e-b087-6dc831868ba4;202C115-10;202C115;3;1;0;0;399;399;0;23.00;Kolor;szary;;Rozmiar;S;#000000;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-a-la-tunika-koronka-przy-dekolcie;Koszula nocna à la tunika z koronką przy dekolcie;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abac/3736-202c116-szary.jpg;202C116 szary;c7d99bc9-b328-4fa5-a1b7-3bae1067ad29;202C115-11;202C115;2;1;0;0;399;399;0;23.00;Kolor;szary;;Rozmiar;M;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-a-la-tunika-koronka-przy-dekolcie;Koszula nocna à la tunika z koronką przy dekolcie;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abac/3736-202c116-szary.jpg;202C116 szary;d2a7daf0-5168-4e11-9a3f-b7162490dae6;202C115-12;202C115;2;1;0;0;399;399;0;23.00;Kolor;szary;;Rozmiar;L;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-a-la-tunika-koronka-przy-dekolcie;Koszula nocna à la tunika z koronką przy dekolcie;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abac/3736-202c116-szary.jpg;202C116 szary;2f41a82e-ee48-42db-a391-fe3162cbca8b;202C115-13;202C115;-1;1;0;0;399;399;0;23.00;Kolor;szary;;Rozmiar;XL;#ffffff;Materiał;modal;;;;;;;;;;;;;;
koszula-nocna-a-la-tunika-koronka-przy-dekolcie;Koszula nocna à la tunika z koronką przy dekolcie;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abac/3736-202c116-szary.jpg;202C116 szary;a320c104-ddd2-4af3-9c1e-b32702a6d655;202C115-14;202C115;1;1;0;0;399;399;0;23.00;Kolor;szary;;Rozmiar;XXL;#a97d70;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;physical;"<p>Prosta koszulka nocna, o długości przed kolano, uszyta z miękkiego i miłego w dotyku mikromodalu. Przepiękne koronkowe wykończenie w kształcie litery V tworzy dekolt koszulki i koronkowe mini rękawki. Mikromodal użyty do uszycia koszulki nocnej to materiał z naturalnych włókien celulozowych, gwarantujący dużą wytrzymałość i chłonność dzianiny. </p>
<p>Długość w rozmiarze M: 94 cm<br>Dostępne kolory: kremowy, niebieski (aqua/cream), szary (steal/cream)<br>Skład: 94% mikromodal, 6% elastan<br>Indeks: 202C117</p>


";<p>Prosta koszulka nocna, o długości przed kolano, uszyta z miękkiego i miłego w dotyku mikromodalu.</p>;1;0;;;;;Prosta koszulka nocna z koronkowym dekoltem;;Prosta koszulka nocna z koronkowym dekoltem;;https://cdn.shoplo.com/0380/products/orig/abag/3744-202c117.jpg;202C117;https://cdn.shoplo.com/0380/products/orig/abag/3750-202c117-bialy.jpg;202C117 bialy;https://cdn.shoplo.com/0380/products/orig/abag/3746-202c117-niebieski.jpg;202C117 niebieski;"Nowości;Homewear;Produkty > Koszulki nocne;Produkty;Produkty > Bluzy i tuniki";COEMI;Wiosna Lato 2020;melanie;https://cdn.shoplo.com/0380/products/orig/abag/3750-202c117-bialy.jpg;202C117 bialy;b2e1e6e6-4847-421b-abdb-31ebee7e914a;202C117;202C117;0;1;1;0;359;359;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;S;#000000;Materiał;modal;https://cdn.shoplo.com/0380/products/orig/abag/3748-202c117-szary.jpg;202C117 szary;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3750-202c117-bialy.jpg;202C117 bialy;97d1148b-af84-42eb-be87-310c592e80ce;202C117-1;202C117;0;1;1;0;359;359;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;M;#ffffff;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3750-202c117-bialy.jpg;202C117 bialy;4146a302-0047-454c-a44c-d9a0e724d461;202C117-2;202C117;0;1;1;0;359;359;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;L;#ffffff;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3750-202c117-bialy.jpg;202C117 bialy;fe78efb4-76fd-4021-8a5a-6947b2874530;202C117-3;202C117;0;1;1;0;359;359;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;XL;#ffffff;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3750-202c117-bialy.jpg;202C117 bialy;ae6cf6d2-7e8e-46cc-a26c-ae4be07d93e3;202C117-4;202C117;0;1;1;0;359;359;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;XXL;#a97d70;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3746-202c117-niebieski.jpg;202C117 niebieski;c08c7c79-64b0-4f1b-9c1b-614d463ee59a;202C117-5;202C117;-1;1;1;0;359;359;0;23.00;Kolor;Niebieski;#5ea6c1;Rozmiar;S;#000000;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3746-202c117-niebieski.jpg;202C117 niebieski;f6ef6ae6-a1f3-4a04-829f-46681146c741;202C117-6;202C117;0;1;1;0;359;359;0;23.00;Kolor;Niebieski;#5ea6c1;Rozmiar;M;#ffffff;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3746-202c117-niebieski.jpg;202C117 niebieski;5b534d74-dc40-441b-8474-d76a4c928800;202C117-7;202C117;0;1;1;0;359;359;0;23.00;Kolor;Niebieski;#5ea6c1;Rozmiar;L;#ffffff;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3746-202c117-niebieski.jpg;202C117 niebieski;76f50aae-7b13-467b-abf7-d046b1d73c59;202C117-8;202C117;0;1;1;0;359;359;0;23.00;Kolor;Niebieski;#5ea6c1;Rozmiar;XL;#ffffff;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3746-202c117-niebieski.jpg;202C117 niebieski;d9e63bef-368f-4071-9a27-eea2e8f7dc8b;202C117-9;202C117;0;1;1;0;359;359;0;23.00;Kolor;Niebieski;#5ea6c1;Rozmiar;XXL;#a97d70;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3748-202c117-szary.jpg;202C117 szary;3b9b4afd-9ab8-4f6a-b199-fae69c35f8e8;202C117-10;202C117;1;1;0;0;359;359;0;23.00;Kolor;Szary;#b3aeae;Rozmiar;S;#000000;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3748-202c117-szary.jpg;202C117 szary;605b5a91-c897-405c-a785-8fad083c485a;202C117-11;202C117;1;1;0;0;359;359;0;23.00;Kolor;Szary;#b3aeae;Rozmiar;M;#ffffff;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3748-202c117-szary.jpg;202C117 szary;e29f48ba-4ab0-4dd6-be11-9cc79974e851;202C117-12;202C117;1;1;0;0;359;359;0;23.00;Kolor;Szary;#b3aeae;Rozmiar;L;#ffffff;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3748-202c117-szary.jpg;202C117 szary;f2d14c47-d6e7-43ee-bbf1-8679fd0fc288;202C117-13;202C117;1;1;0;0;359;359;0;23.00;Kolor;Szary;#b3aeae;Rozmiar;XL;#ffffff;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3748-202c117-szary.jpg;202C117 szary;2bed17af-3841-4f0d-9f57-d24d1677b06c;202C117-14;202C117;1;1;0;0;359;359;0;23.00;Kolor;Szary;#b3aeae;Rozmiar;XXL;#a97d70;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3744-202c117.jpg;202C117;3093ed28-618f-4d53-84ce-7c41034143b1;202C117-15;202C117;2;1;0;0;359;359;0;23.00;Kolor;Różowy;#efd8e8;Rozmiar;S;#000000;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3744-202c117.jpg;202C117;31c985bf-58a8-448d-ac6e-a800428eefe7;202C117-16;202C117;1;1;0;0;359;359;0;23.00;Kolor;Różowy;#efd8e8;Rozmiar;M;#ffffff;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3744-202c117.jpg;202C117;011404a5-396b-4ce9-ae79-292306e0848a;202C117-17;202C117;1;1;0;0;359;359;0;23.00;Kolor;Różowy;#efd8e8;Rozmiar;L;#ffffff;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3744-202c117.jpg;202C117;aba8234d-ba0b-4459-a029-0ffc763f9108;202C117-18;202C117;2;1;0;0;359;359;0;23.00;Kolor;Różowy;#efd8e8;Rozmiar;XL;#ffffff;Materiał;modal;;;;;;;;;;;;;;
prosta-koszulka-nocna-z-koronkowym-dekoltem;Prosta koszulka nocna z koronkowym dekoltem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abag/3744-202c117.jpg;202C117;b94b2d01-6176-422a-829d-e4936138d235;202C117-19;202C117;3;1;0;0;359;359;0;23.00;Kolor;Różowy;#efd8e8;Rozmiar;XXL;#a97d70;Materiał;modal;;;;;;;;;;;;;;
urocza-koszulka-nocna-jak-letnia-sukienka;Urocza koszulka nocna - jak letnia sukienka;physical;"<p>„Roztańczony” model z mikromodalu – ta  niezwykle gładka i miła w dotyku dzianina doskonale się układa i pięknie pracuje na sylwetce. Ten model koszuli nocnej zachwyca przepiękną koronką, która jest ułożona tak, że tworzy dekolt w kształcie litery V z przodu i na plecach. Z przodu koszulki urocza kokardka.  Luźny fason w połączeniu z koronkowym zdobieniem to nasza propozycja nie tylko na lato. </p>
<p>Długość w rozmiarze M:  100 cm<br>Dostępne kolory: kremowy, niebieski (aqua/cream), szary (steal/cream)<br>Skład: 94% mikromodal, 6% elastan<br>Indeks: 202C118</p>


";<p>Ten model koszuli nocnej zachwyca przepiękną koronką, która jest ułożona tak, że tworzy dekolt w kształcie litery V z przodu i na plecach.</p>;1;1;;;;;Koszulka nocna jak letnia sukienka;;Koszulka nocna jak letnia sukienka;;https://cdn.shoplo.com/0380/products/orig/abai/3764-202c118-1-1.jpg;koszulka nocna z koronką;https://cdn.shoplo.com/0380/products/orig/abai/3762-202c118-4.jpg;koszulka nocna;https://cdn.shoplo.com/0380/products/orig/abai/3758-202c118.jpg;koszulka nocna;"Nowości;Homewear;Produkty > Koszulki nocne;Produkty;Bielizna ślubna";COEMI;Wiosna Lato 2020;melanie;ślubna;https://cdn.shoplo.com/0380/products/orig/abai/3754-202c118-2.jpg;koszulka nocna ;682c8682-fd90-49dc-9afd-9bbf7024bea0;202C118;202C118;0;1;1;0;439;439;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;S;#000000;Materiał;modal;https://cdn.shoplo.com/0380/products/orig/abai/3752-202c118-1.jpg;koszulka nocna;https://cdn.shoplo.com/0380/products/orig/abai/3754-202c118-2.jpg;koszulka nocna ;https://cdn.shoplo.com/0380/products/orig/abai/3756-202c118-3.jpg;202C118_3;https://cdn.shoplo.com/0380/products/orig/abai/3760-202c117-szary-1.jpg;koszulka nocna;;;;;
urocza-koszulka-nocna-jak-letnia-sukienka;Urocza koszulka nocna - jak letnia sukienka;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abai/3754-202c118-2.jpg;koszulka nocna ;f42028e2-a0d1-4e7d-b6fa-ab0ff3499061;202C118-1;202C118;0;1;1;0;439;439;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;M;#ffffff;Materiał;modal;;;;;;;;;;;;;;
urocza-koszulka-nocna-jak-letnia-sukienka;Urocza koszulka nocna - jak letnia sukienka;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abai/3754-202c118-2.jpg;koszulka nocna ;e5f4922f-962e-43c7-bd3d-2e0c20480ed0;202C118-2;202C118;0;1;1;0;439;439;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;L;#ffffff;Materiał;modal;;;;;;;;;;;;;;
urocza-koszulka-nocna-jak-letnia-sukienka;Urocza koszulka nocna - jak letnia sukienka;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abai/3754-202c118-2.jpg;koszulka nocna ;b46878e2-b48d-458b-b021-874eedea789e;202C118-3;202C118;0;1;1;0;439;439;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;XL;#ffffff;Materiał;modal;;;;;;;;;;;;;;
urocza-koszulka-nocna-jak-letnia-sukienka;Urocza koszulka nocna - jak letnia sukienka;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abai/3754-202c118-2.jpg;koszulka nocna ;afd08dd3-bb43-4aea-a7db-0f3cf5be3086;202C118-4;202C118;0;1;1;0;439;439;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;XXL;#a97d70;Materiał;modal;;;;;;;;;;;;;;
urocza-koszulka-nocna-jak-letnia-sukienka;Urocza koszulka nocna - jak letnia sukienka;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abai/3754-202c118-2.jpg;koszulka nocna ;65d8f80a-8ce1-4fe8-a60f-d142844a75ea;202C118-5;202C118;0;1;1;0;439;439;0;23.00;Kolor;kremowy;#fffff3;Rozmiar;modal;;Materiał;modal;;;;;;;;;;;;;;
urocza-koszulka-nocna-jak-letnia-sukienka;Urocza koszulka nocna - jak letnia sukienka;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abai/3758-202c118.jpg;koszulka nocna;61f5f21f-f95d-46d1-b626-d1a5a583e8ea;202C118-6;202C118;1;1;1;0;439;439;0;23.00;Kolor;niebieski;;Rozmiar;S;#000000;Materiał;modal;;;;;;;;;;;;;;
urocza-koszulka-nocna-jak-letnia-sukienka;Urocza koszulka nocna - jak letnia sukienka;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abai/3758-202c118.jpg;koszulka nocna;fb8b4c4e-3438-4203-9bc3-8bf0b68e87ed;202C118-7;202C118;0;1;1;0;439;439;0;23.00;Kolor;niebieski;;Rozmiar;M;#ffffff;Materiał;modal;;;;;;;;;;;;;;
urocza-koszulka-nocna-jak-letnia-sukienka;Urocza koszulka nocna - jak letnia sukienka;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abai/3758-202c118.jpg;koszulka nocna;c2026770-6270-4af7-b433-28146afbe293;202C118-8;202C118;1;1;1;0;439;439;0;23.00;Kolor;niebieski;;Rozmiar;L;#ffffff;Materiał;modal;;;;;;;;;;;;;;
urocza-koszulka-nocna-jak-letnia-sukienka;Urocza koszulka nocna - jak letnia sukienka;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abai/3758-202c118.jpg;koszulka nocna;f73a2ef3-fa05-46d6-abd7-16d9e26387bc;202C118-9;202C118;1;1;1;0;439;439;0;23.00;Kolor;niebieski;;Rozmiar;XL;#ffffff;Materiał;modal;;;;;;;;;;;;;;
urocza-koszulka-nocna-jak-letnia-sukienka;Urocza koszulka nocna - jak letnia sukienka;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abai/3758-202c118.jpg;koszulka nocna;98f895f5-fbc5-4ad5-ba5b-6bf6206a9276;202C118-10;202C118;0;1;1;0;439;439;0;23.00;Kolor;niebieski;;Rozmiar;XXL;#a97d70;Materiał;modal;;;;;;;;;;;;;;
urocza-koszulka-nocna-jak-letnia-sukienka;Urocza koszulka nocna - jak letnia sukienka;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abai/3758-202c118.jpg;koszulka nocna;cf2e2b70-cbcd-42bd-a4a3-4dcf848f03ab;202C118-11;202C118;0;1;1;0;439;439;0;23.00;Kolor;niebieski;;Rozmiar;modal;;Materiał;modal;;;;;;;;;;;;;;
urocza-koszulka-nocna-jak-letnia-sukienka;Urocza koszulka nocna - jak letnia sukienka;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abai/3760-202c117-szary-1.jpg;koszulka nocna;8c6c7e5b-533a-4da1-abb1-a5e5c5df2165;202C118-12;202C118;2;1;0;0;439;439;0;23.00;Kolor;Szary;#b3aeae;Rozmiar;S;#000000;Materiał;modal;;;;;;;;;;;;;;
urocza-koszulka-nocna-jak-letnia-sukienka;Urocza koszulka nocna - jak letnia sukienka;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abai/3760-202c117-szary-1.jpg;koszulka nocna;9e90ee9f-d258-4613-ac27-0697299b0eff;202C118-13;202C118;2;1;0;0;439;439;0;23.00;Kolor;Szary;#b3aeae;Rozmiar;M;#ffffff;Materiał;modal;;;;;;;;;;;;;;
urocza-koszulka-nocna-jak-letnia-sukienka;Urocza koszulka nocna - jak letnia sukienka;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abai/3760-202c117-szary-1.jpg;koszulka nocna;c93a8058-a539-404d-a460-19063311275e;202C118-14;202C118;0;1;0;0;439;439;0;23.00;Kolor;Szary;#b3aeae;Rozmiar;L;#ffffff;Materiał;modal;;;;;;;;;;;;;;
urocza-koszulka-nocna-jak-letnia-sukienka;Urocza koszulka nocna - jak letnia sukienka;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abai/3760-202c117-szary-1.jpg;koszulka nocna;95a91f2b-927b-4b0c-9874-37e0c891b294;202C118-15;202C118;2;1;0;0;439;439;0;23.00;Kolor;Szary;#b3aeae;Rozmiar;XL;#ffffff;Materiał;modal;;;;;;;;;;;;;;
urocza-koszulka-nocna-jak-letnia-sukienka;Urocza koszulka nocna - jak letnia sukienka;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abai/3760-202c117-szary-1.jpg;koszulka nocna;d70faca1-aeea-48a8-8bfe-138b50b3d03f;202C118-16;202C118;2;1;0;0;439;439;0;23.00;Kolor;Szary;#b3aeae;Rozmiar;XXL;#a97d70;Materiał;modal;;;;;;;;;;;;;;
satynowa-koszulka-do-spania;Satynowa koszulka do spania z  koronką i ozdobnym sznurowaniem;physical;"<p>Klasyczny model satynowej koszulki nocnej na cienkich ramiączkach tym razem z bogato zdobionym dekoltem na plecach. Precyzyjnie wycięta, upięta i naszyta przez nasze mistrzynie krawiectwa koronka idealnie współgra z ozdobnym sznurowaniem. Koronka zdobiąca plecy płynnie przechodzi na przód i ładnie podkreśla linię biustu. Dół koszulki obszyty jest tą samą ażurową koronką - tym razem eksponowany jest jej piękny brzeg. Model ten jest dostępny w kilku wariantach kolorystycznych w zimnych odcieniach, które będą doskonałym dopełnieniem gorących letnich nocy.</p>
<p>Długość w rozmiarze M: 88 cm<br>Dostępne kolory: kremowy, czarny, szary z kremową koronką (pearl grey/cream), różowy z kremową koronką (smoky pink/cream), różowy z czarną koronką (smoky pink/black)<br>Skład:  100% satyna<br>Indeks: 202301<br><br>Kolor kremowy i kolor czarny: zdjęcia poglądowe przedstawiające kolory satyny i koronki użytych w tych wersjach kolorystycznych koszulki</p>";<p>Klasyczny model satynowej koszulki nocnej na cienkich ramiączkach tym razem z bogato zdobionym dekoltem na plecach.</p>;1;1;;;;;Satynowa koszulka do spania;alessandra;Satynowa koszulka do spania;"różowy -> smoky pink/black

pudrowy róż -> smoky pink/cream";https://cdn.shoplo.com/0380/products/orig/abak/3778-202301-obciete.jpg;satynowa koszulka nocna;https://cdn.shoplo.com/0380/products/orig/abak/3768-202301-1.jpg;satynowa koszulka nocna;https://cdn.shoplo.com/0380/products/orig/abak/3770-202301-2.jpg;satynowa koszulka nocna;"Nowości;Produkty > Koszulki nocne;Produkty";COEMI;Wiosna Lato 2020;alessandra;https://cdn.shoplo.com/0380/products/orig/abak/3770-202301-2.jpg;satynowa koszulka nocna;6b120db0-bad4-4b0d-ad0c-ab8d3cf29bf9;202301-12;202301;0;1;1;0;399;399;0;23.00;Kolor;Szary;#b3aeae;Rozmiar;XS;#fce5ef;Materiał;satyna;https://cdn.shoplo.com/0380/products/orig/abak/3772-202301-1.jpg;satynowa koszulka nocna;https://cdn.shoplo.com/0380/products/orig/abak/3774-202301-3.jpg;satynowa koszulka nocna;https://cdn.shoplo.com/0380/products/orig/abak/3830-202304-krem-1.jpg;202304 krem;https://cdn.shoplo.com/0380/products/orig/abak/3832-202305-czarne.jpg;202305 czarne;;;;;;
satynowa-koszulka-do-spania;Satynowa koszulka do spania z  koronką i ozdobnym sznurowaniem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abak/3770-202301-2.jpg;satynowa koszulka nocna;e0fd3ae9-f032-4431-a9c9-99a0b38831e4;202301-13;202301;0;1;1;0;399;399;0;23.00;Kolor;Szary;#b3aeae;Rozmiar;S;#000000;Materiał;satyna;;;;;;;;;;;;;;
satynowa-koszulka-do-spania;Satynowa koszulka do spania z  koronką i ozdobnym sznurowaniem;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shoplo.com/0380/products/orig/abak/3770-202301-2.jpg;satynowa koszulka nocna;68051f33-c1a1-4230-8b8d-b3a4eefe4da7;202301-14;202301;0;1;1;0;399;399;0;23.00;Kolor;Szary;#b3aeae;Rozmiar;M;#ffffff;Materiał;satyna;;;;;;;;;;;;;;
